season,week,roster_id,position,slot,eligible_owned,mean_four_week_increment,mean_four_week_cumulative
2025,5,7,WR,12,12,0.026067152587890628,0.6866772734374997
2025,5,8,QB,1,1,0.0,0.0
2025,5,8,RB,1,2,0.0,0.0
2025,5,8,RB,2,2,0.0,0.0
2025,5,8,WR,1,7,0.011690293457031257,0.011690293457031257
2025,5,8,WR,2,7,0.032400852294921886,0.044091145751953144
2025,5,8,WR,3,7,0.017715057617187516,0.06180620336914066
2025,5,8,WR,4,7,0.011864870605468765,0.07367107397460942
2025,5,8,WR,5,7,0.01855418164062502,0.09222525561523445
2025,5,8,WR,6,7,0.035255538085937524,0.127480793701172
2025,5,8,WR,7,7,0.024872417236328125,0.1523532109375001
2025,5,9,QB,1,4,0.0,0.0
2025,5,9,QB,2,4,0.0,0.0
2025,5,9,QB,3,4,0.0,0.0
2025,5,9,QB,4,4,0.0,0.0
2025,5,9,RB,1,3,0.05270240625000011,0.05270240625000011
2025,5,9,RB,2,3,0.04391867187500009,0.0966210781250002
2025,5,9,RB,3,3,0.04391867187500009,0.1405397500000003
2025,5,9,WR,1,4,0.114731916748047,0.114731916748047
2025,5,9,WR,2,4,0.1135444472656251,0.2282763640136721
2025,5,9,WR,3,4,0.1199370466308595,0.3482134106445316
2025,5,9,WR,4,4,0.06626958935546878,0.4144830000000004
2025,5,10,QB,1,4,0.016078056640624963,0.016078056640624963
2025,5,10,QB,2,4,0.011254639648437474,0.027332696289062437
2025,5,10,QB,3,4,0.014470250976562467,0.041802947265624904
2025,5,10,QB,4,4,0.009646833984374978,0.05144978124999988
2025,5,10,RB,1,2,0.0,0.0
2025,5,10,RB,2,2,0.0,0.0
2025,5,10,WR,1,4,0.0,0.0
2025,5,10,WR,2,4,0.0,0.0
2025,5,10,WR,3,4,0.0,0.0
2025,5,10,WR,4,4,0.0,0.0
2025,5,10,TE,1,3,0.0988686782226562,0.0988686782226562
2025,5,10,TE,2,3,0.08778671337890621,0.18665539160156241
2025,5,10,TE,3,3,0.07439518652343746,0.2610505781249999
2025,5,11,QB,1,3,0.0,0.0
2025,5,11,QB,2,3,0.0,0.0
2025,5,11,QB,3,3,0.0,0.0
2025,5,11,RB,1,2,0.0,0.0
2025,5,11,RB,2,2,0.0,0.0
2025,5,11,WR,1,7,0.052199126953124925,0.052199126953124925
2025,5,11,WR,2,7,0.0495388881835937,0.10173801513671862
2025,5,11,WR,3,7,0.013942574707031221,0.11568058984374983
2025,5,11,WR,4,7,0.03293520214843747,0.14861579199218733
2025,5,11,WR,5,7,0.014299200195312469,0.16291499218749977
2025,5,11,WR,6,7,0.04451025537109372,0.20742524755859348
2025,5,11,WR,7,7,0.0440796430664062,0.2515048906249997
2025,5,11,TE,1,1,0.0,0.0
2025,5,12,QB,1,1,0.24645922656249997,0.24645922656249997
2025,5,12,RB,1,4,0.016828674316406257,0.016828674316406257
2025,5,12,RB,2,4,0.028047790527343762,0.04487646484375002
2025,5,12,RB,3,4,0.025243011474609386,0.07011947631835941
2025,5,12,RB,4,4,0.019633453369140633,0.08975292968750004
2025,5,12,WR,1,4,0.04573736572265619,0.04573736572265619
2025,5,12,WR,2,4,0.02711869995117184,0.07285606567382803
2025,5,12,WR,3,4,0.034649050292968754,0.10750511596679678
2025,5,12,WR,4,4,0.03885445434570313,0.1463595703124999
2025,5,12,TE,1,3,0.014324416503906215,0.014324416503906215
2025,5,12,TE,2,3,0.026602487792968685,0.0409269042968749
2025,5,12,TE,3,3,0.02455614257812494,0.06548304687499984
2025,6,1,RB,1,4,0.012331764404296883,0.012331764404296883
2025,6,1,RB,2,4,0.010961568359375007,0.02329333276367189
2025,6,1,RB,3,4,0.009591372314453131,0.03288470507812502
2025,6,1,RB,4,4,0.010961568359375007,0.04384627343750003
2025,6,1,WR,1,1,0.10994037499999976,0.10994037499999976
2025,6,1,TE,1,2,0.0,0.0
2025,6,1,TE,2,2,0.0,0.0
2025,6,2,RB,1,5,0.024589144775390592,0.024589144775390592
2025,6,2,RB,2,5,0.010928508789062485,0.03551765356445308
2025,6,2,RB,3,5,0.024589144775390592,0.06010679833984367
2025,6,2,RB,4,5,0.013660635986328107,0.07376743432617178
2025,6,2,RB,5,5,0.013660635986328107,0.08742807031249988
2025,6,2,WR,1,4,0.0,0.0
2025,6,2,WR,2,4,0.0,0.0
2025,6,2,WR,3,4,0.0,0.0
2025,6,2,WR,4,4,0.0,0.0
2025,6,2,TE,1,1,0.03722184374999982,0.03722184374999982
2025,6,3,QB,1,4,0.0,0.0
2025,6,3,QB,2,4,0.0,0.0
2025,6,3,QB,3,4,0.0,0.0
2025,6,3,QB,4,4,0.0,0.0
2025,6,3,RB,1,7,0.0,0.0
2025,6,3,RB,2,7,0.0,0.0
2025,6,3,RB,3,7,0.0,0.0
2025,6,3,RB,4,7,0.0,0.0
2025,6,3,RB,5,7,0.0,0.0
2025,6,3,RB,6,7,0.0,0.0
2025,6,3,RB,7,7,0.0,0.0
2025,6,3,WR,1,1,0.018408414062500045,0.018408414062500045
2025,6,3,TE,1,3,0.45672664868164076,0.45672664868164076
2025,6,3,TE,2,3,0.3563796215820313,0.813106270263672
2025,6,3,TE,3,3,0.25522308911132807,1.068329359375
2025,6,4,QB,1,2,0.0,0.0
2025,6,4,QB,2,2,0.0,0.0
2025,6,4,RB,1,4,0.0,0.0
2025,6,4,RB,2,4,0.0,0.0
2025,6,4,RB,3,4,0.0,0.0
2025,6,4,RB,4,4,0.0,0.0
2025,6,4,WR,1,3,0.023532430175781258,0.023532430175781258
2025,6,4,WR,2,3,0.021049623046875018,0.04458205322265628
2025,6,4,WR,3,3,0.02220107958984376,0.06678313281250003
2025,6,4,TE,1,1,0.0,0.0
2025,6,5,RB,1,3,0.0,0.0
2025,6,5,RB,2,3,0.0,0.0
2025,6,5,RB,3,3,0.0,0.0
2025,6,5,WR,1,5,0.00017369042968748416,0.00017369042968748416
2025,6,5,WR,2,5,0.00017369042968748416,0.0003473808593749683
2025,6,5,WR,3,5,0.00039080346679683936,0.0007381843261718077
2025,6,5,WR,4,5,0.0002171130371093552,0.0009552973632811629
2025,6,5,WR,5,5,0.0004342260742187104,0.0013895234374998733
2025,6,5,TE,1,1,0.0,0.0
2025,6,6,QB,1,2,0.0,0.0
2025,6,6,QB,2,2,0.0,0.0
2025,6,6,RB,1,1,0.0,0.0
2025,6,6,WR,1,4,0.0027834587402343486,0.0027834587402343486
2025,6,6,WR,2,4,0.00318109570312497,0.005964554443359318
2025,6,6,WR,3,4,0.00318109570312497,0.009145650146484288
2025,6,6,WR,4,4,0.003578732666015591,0.01272438281249988
2025,6,7,QB,1,2,0.058340900878906345,0.058340900878906345
2025,6,7,QB,2,2,0.039917458496093815,0.09825835937500016
2025,6,7,RB,1,1,0.0,0.0
2025,6,7,WR,1,7,0.0023161347656250053,0.0023161347656250053
2025,6,7,WR,2,7,0.001737101074218754,0.004053235839843759
2025,6,7,WR,3,7,0.0023161347656250053,0.006369370605468765
2025,6,7,WR,4,7,0.006369370605468765,0.01273874121093753
2025,6,7,WR,5,7,0.0028951684570312566,0.015633909667968786
2025,6,7,WR,6,7,0.0023161347656250053,0.01795004443359379
2025,6,7,WR,7,7,0.0005790336914062513,0.018529078125000042
2025,6,8,QB,1,1,0.0,0.0
2025,6,8,RB,1,2,0.0,0.0
2025,6,8,RB,2,2,0.0,0.0
2025,6,8,WR,1,6,0.04531721093750006,0.04531721093750006
2025,6,8,WR,2,6,0.0529864614257813,0.09830367236328136
2025,6,8,WR,3,6,0.031440783203125044,0.1297444555664064
2025,6,8,WR,4,6,0.030436968750000043,0.16018142431640645
2025,6,8,WR,5,6,0.061855927734375066,0.2220373520507815
2025,6,8,WR,6,6,0.02407703857421878,0.2461143906250003
2025,6,9,QB,1,4,0.0,0.0
2025,6,9,QB,2,4,0.0,0.0
2025,6,9,QB,3,4,0.0,0.0
2025,6,9,QB,4,4,0.0,0.0
2025,6,9,RB,1,3,0.04891372021484383,0.04891372021484383
2025,6,9,RB,2,3,0.027950697265625046,0.07686441748046888
2025,6,9,RB,3,3,0.03493837158203131,0.11180278906250019
2025,6,9,WR,1,3,0.12420434619140622,0.12420434619140622
2025,6,9,WR,2,3,0.09033043359374998,0.2145347797851562
2025,6,9,WR,3,3,0.14678695458984373,0.3613217343749999
2025,6,10,QB,1,4,0.014470250976562467,0.014470250976562467
2025,6,10,QB,2,4,0.016078056640624963,0.03054830761718743
2025,6,10,QB,3,4,0.011254639648437474,0.041802947265624904
2025,6,10,QB,4,4,0.009646833984374978,0.05144978124999988
2025,6,10,RB,1,2,0.03219387451171876,0.03219387451171876
2025,6,10,RB,2,2,0.02503968017578126,0.05723355468750002
2025,6,10,WR,1,4,0.0,0.0
2025,6,10,WR,2,4,0.0,0.0
2025,6,10,WR,3,4,0.0,0.0
2025,6,10,WR,4,4,0.0,0.0
2025,6,10,TE,1,1,0.06665216406249996,0.06665216406249996
2025,6,11,QB,1,3,0.0,0.0
2025,6,11,QB,2,3,0.0,0.0
2025,6,11,QB,3,3,0.0,0.0
2025,6,11,RB,1,2,0.0,0.0
2025,6,11,RB,2,2,0.0,0.0
2025,6,11,WR,1,7,0.0382351323242187,0.0382351323242187
2025,6,11,WR,2,7,0.041671267578124935,0.07990639990234363
2025,6,11,WR,3,7,0.012893395019531222,0.09279979492187485
2025,6,11,WR,4,7,0.0324133041992187,0.12521309912109355
2025,6,11,WR,5,7,0.03100352734374997,0.15621662646484352
2025,6,11,WR,6,7,0.051392604492187466,0.207609230957031
2025,6,11,WR,7,7,0.04389565966796871,0.2515048906249997
2025,6,11,TE,1,1,0.0,0.0
2025,6,12,RB,1,4,0.022438232421875037,0.022438232421875037
2025,6,12,RB,2,4,0.022438232421875037,0.044876464843750075
2025,6,12,RB,3,4,0.016828674316406278,0.06170513916015635
2025,6,12,RB,4,4,0.028047790527343797,0.08975292968750015
2025,6,12,WR,1,4,0.07971203588867186,0.07971203588867186
2025,6,12,WR,2,4,0.12809043676757803,0.20780247265624988
2025,6,12,WR,3,4,0.11240808300781252,0.3202105556640624
2025,6,12,WR,4,4,0.07741457714843761,0.3976251328125
2025,6,12,TE,1,3,0.05149368847656233,0.05149368847656233
2025,6,12,TE,2,3,0.03310308544921864,0.08459677392578097
2025,6,12,TE,3,3,0.03310308544921864,0.1176998593749996
2025,7,1,RB,1,4,0.0148861018066406,0.0148861018066406
2025,7,1,RB,2,4,0.011015181884765558,0.02590128369140616
2025,7,1,RB,3,4,0.013422878417968707,0.039324162109374866
2025,7,1,RB,4,4,0.01814524414062499,0.057469406249999855
2025,7,1,WR,1,1,0.12133185937499957,0.12133185937499957
2025,7,1,TE,1,2,0.0,0.0
2025,7,1,TE,2,2,0.0,0.0
2025,7,2,RB,1,3,0.0,0.0
2025,7,2,RB,2,3,0.0,0.0
2025,7,2,RB,3,3,0.0,0.0
2025,7,2,WR,1,4,0.0,0.0
2025,7,2,WR,2,4,0.0,0.0
2025,7,2,WR,3,4,0.0,0.0
2025,7,2,WR,4,4,0.0,0.0
2025,7,2,TE,1,1,0.03722184374999982,0.03722184374999982
2025,7,3,QB,1,4,0.0,0.0
2025,7,3,QB,2,4,0.0,0.0
2025,7,3,QB,3,4,0.0,0.0
2025,7,3,QB,4,4,0.0,0.0
2025,7,3,RB,1,7,0.0,0.0
2025,7,3,RB,2,7,0.0,0.0
2025,7,3,RB,3,7,0.0,0.0
2025,7,3,RB,4,7,0.0,0.0
2025,7,3,RB,5,7,0.0,0.0
2025,7,3,RB,6,7,0.0,0.0
2025,7,3,RB,7,7,0.0,0.0
2025,7,3,WR,1,1,0.011643179687500282,0.011643179687500282
2025,7,3,TE,1,2,0.23655755908203113,0.23655755908203113
2025,7,3,TE,2,2,0.1829616596679687,0.41951921874999987
2025,7,4,QB,1,2,0.0,0.0
2025,7,4,QB,2,2,0.0,0.0
2025,7,4,RB,1,4,0.0,0.0
2025,7,4,RB,2,4,0.0,0.0
2025,7,4,RB,3,4,0.0,0.0
2025,7,4,RB,4,4,0.0,0.0
2025,7,4,WR,1,3,0.032664629394531144,0.032664629394531144
2025,7,4,WR,2,3,0.03346960205078116,0.0661342314453123
2025,7,4,WR,3,3,0.033934034179687406,0.10006826562499971
2025,7,4,TE,1,2,0.0,0.0
2025,7,4,TE,2,2,0.0,0.0
2025,7,5,RB,1,3,0.0,0.0
2025,7,5,RB,2,3,0.0,0.0
2025,7,5,RB,3,3,0.0,0.0
2025,7,5,WR,1,4,0.0,0.0
2025,7,5,WR,2,4,0.0,0.0
2025,7,5,WR,3,4,0.0,0.0
2025,7,5,WR,4,4,0.0,0.0
2025,7,5,TE,1,2,0.0,0.0
2025,7,5,TE,2,2,0.0,0.0
2025,7,6,QB,1,2,0.0,0.0
2025,7,6,QB,2,2,0.0,0.0
2025,7,6,RB,1,1,0.0,0.0
2025,7,6,WR,1,4,0.02207735229492184,0.02207735229492184
2025,7,6,WR,2,4,0.03509061914062494,0.05716797143554678
2025,7,6,WR,3,4,0.021282078369140596,0.07845004980468737
2025,7,6,WR,4,4,0.02247498925781246,0.10092503906249983
2025,7,7,QB,1,2,0.04298803222656257,0.04298803222656257
2025,7,7,QB,2,2,0.05527032714843759,0.09825835937500016
2025,7,7,WR,1,7,0.003393557128906252,0.003393557128906252
2025,7,7,WR,2,7,0.005090335693359378,0.00848389282226563
2025,7,7,WR,3,7,0.00848389282226563,0.01696778564453126
2025,7,7,WR,4,7,0.011877449951171883,0.028845235595703143
2025,7,7,WR,5,7,0.010180671386718756,0.0390259069824219
2025,7,7,WR,6,7,0.010180671386718756,0.049206578369140656
2025,7,7,WR,7,7,0.005090335693359378,0.054296914062500035
2025,7,7,TE,1,1,0.4158255156249999,0.4158255156249999
2025,7,8,QB,1,1,0.0,0.0
2025,7,8,RB,1,2,0.0,0.0
2025,7,8,RB,2,2,0.0,0.0
2025,7,8,WR,1,6,0.018734864501953132,0.018734864501953132
2025,7,8,WR,2,6,0.050802257812500015,0.06953712231445315
2025,7,8,WR,3,6,0.05264779614257814,0.12218491845703129
2025,7,8,WR,4,6,0.03507615087890626,0.15726106933593753
2025,7,8,WR,5,6,0.03870008789062501,0.19596115722656257
2025,7,8,WR,6,6,0.055656553710937515,0.25161771093750007
2025,7,9,QB,1,4,0.013991398437499789,0.013991398437499789
2025,7,9,QB,2,4,0.005087781249999923,0.01907917968749971
2025,7,9,QB,3,4,0.011447507812499827,0.03052668749999954
2025,7,9,QB,4,4,0.010175562499999846,0.040702249999999385
2025,7,9,RB,1,3,0.020963022949218785,0.020963022949218785
2025,7,9,RB,2,3,0.03493837158203131,0.05590139453125009
2025,7,9,RB,3,3,0.05590139453125009,0.11180278906250019
2025,7,9,WR,1,3,0.18066086718749996,0.18066086718749996
2025,7,9,WR,2,3,0.03387391259765624,0.21453477978515623
2025,7,9,WR,3,3,0.1467869545898437,0.3613217343749999
2025,7,10,QB,1,4,0.009646833984374978,0.009646833984374978
2025,7,10,QB,2,4,0.008039028320312482,0.01768586230468746
2025,7,10,QB,3,4,0.019293667968749956,0.036979530273437415
2025,7,10,QB,4,4,0.014470250976562467,0.05144978124999988
2025,7,10,RB,1,3,0.04262801513671876,0.04262801513671876
2025,7,10,RB,2,3,0.03410241210937501,0.07673042724609377
2025,7,10,RB,3,3,0.05967922119140626,0.13640964843750003
2025,7,10,WR,1,4,0.0,0.0
2025,7,10,WR,2,4,0.0,0.0
2025,7,10,WR,3,4,0.0,0.0
2025,7,10,WR,4,4,0.0,0.0
2025,7,10,TE,1,1,0.06665216406249996,0.06665216406249996
2025,7,11,QB,1,3,0.0,0.0
2025,7,11,QB,2,3,0.0,0.0
2025,7,11,QB,3,3,0.0,0.0
2025,7,11,RB,1,2,0.0,0.0
2025,7,11,RB,2,2,0.0,0.0
2025,7,11,WR,1,4,0.04597068164062493,0.04597068164062493
2025,7,11,WR,2,4,0.053186664550781165,0.09915734619140609
2025,7,11,WR,3,4,0.04791690966796867,0.14707425585937478
2025,7,11,WR,4,4,0.06307743164062493,0.21015168749999968
2025,7,11,TE,1,1,0.0,0.0
2025,7,12,RB,1,5,0.022438232421875037,0.022438232421875037
2025,7,12,RB,2,5,0.014023895263671898,0.036462127685546936
2025,7,12,RB,3,5,0.019633453369140658,0.05609558105468759
2025,7,12,RB,4,5,0.019633453369140658,0.07572903442382825
2025,7,12,RB,5,5,0.014023895263671898,0.08975292968750015
2025,7,12,WR,1,3,0.06737941162109376,0.06737941162109376
2025,7,12,WR,2,3,0.056715048095703144,0.1240944597167969
2025,7,12,WR,3,3,0.056715048095703144,0.18080950781250005
2025,7,12,TE,1,2,0.0,0.0
2025,7,12,TE,2,2,0.0,0.0
2025,8,1,QB,1,1,0.0,0.0
2025,8,1,RB,1,4,0.04331793701171854,0.04331793701171854
2025,8,1,RB,2,4,0.032927533691406025,0.07624547070312457
2025,8,1,RB,3,4,0.025414793212890516,0.10166026391601507
2025,8,1,RB,4,4,0.036556478271484276,0.13821674218749935
2025,8,1,WR,1,1,0.12133185937499957,0.12133185937499957
2025,8,1,TE,1,2,0.0,0.0
2025,8,1,TE,2,2,0.0,0.0
2025,8,2,RB,1,4,0.056811444580078106,0.056811444580078106
2025,8,2,RB,2,4,0.06492736523437498,0.12173880981445309
2025,8,2,RB,3,4,0.08115920654296872,0.20289801635742183
2025,8,2,RB,4,4,0.056811444580078106,0.2597094609374999
2025,8,2,WR,1,4,0.0,0.0
2025,8,2,WR,2,4,0.0,0.0
2025,8,2,WR,3,4,0.0,0.0
2025,8,2,WR,4,4,0.0,0.0
2025,8,2,TE,1,1,0.03722184374999982,0.03722184374999982
2025,8,3,QB,1,4,0.0,0.0
2025,8,3,QB,2,4,0.0,0.0
2025,8,3,QB,3,4,0.0,0.0
2025,8,3,QB,4,4,0.0,0.0
2025,8,3,RB,1,6,0.0,0.0
2025,8,3,RB,2,6,0.0,0.0
2025,8,3,RB,3,6,0.0,0.0
2025,8,3,RB,4,6,0.0,0.0
2025,8,3,RB,5,6,0.0,0.0
2025,8,3,RB,6,6,0.0,0.0
2025,8,3,WR,1,1,0.0,0.0
2025,8,3,TE,1,1,0.00954630468749973,0.00954630468749973
2025,8,4,QB,1,2,0.0,0.0
2025,8,4,QB,2,2,0.0,0.0
2025,8,4,RB,1,5,0.0,0.0
2025,8,4,RB,2,5,0.0,0.0
2025,8,4,RB,3,5,0.0,0.0
2025,8,4,RB,4,5,0.0,0.0
2025,8,4,RB,5,5,0.0,0.0
2025,8,4,WR,1,4,0.0521366782226561,0.0521366782226561
2025,8,4,WR,2,4,0.037740926757812376,0.08987760498046848
2025,8,4,WR,3,4,0.04135018603515613,0.13122779101562462
2025,8,4,WR,4,4,0.04135608398437489,0.1725838749999995
2025,8,4,TE,1,2,0.0,0.0
2025,8,4,TE,2,2,0.0,0.0
2025,8,5,RB,1,3,0.0,0.0
2025,8,5,RB,2,3,0.0,0.0
2025,8,5,RB,3,3,0.0,0.0
2025,8,5,WR,1,3,0.0,0.0
2025,8,5,WR,2,3,0.0,0.0
2025,8,5,WR,3,3,0.0,0.0
2025,8,5,TE,1,2,0.0,0.0
2025,8,5,TE,2,2,0.0,0.0
2025,8,6,QB,1,3,0.0,0.0
2025,8,6,QB,2,3,0.0,0.0
2025,8,6,QB,3,3,0.0,0.0
2025,8,6,RB,1,1,0.0,0.0
2025,8,6,WR,1,4,0.03583151660156248,0.03583151660156248
2025,8,6,WR,2,4,0.013781352539062493,0.049612869140624974
2025,8,6,WR,3,4,0.011025082031249994,0.06063795117187497
2025,8,6,WR,4,4,0.027562705078124985,0.08820065624999995
2025,8,7,QB,1,3,0.0805034089355468,0.0805034089355468
2025,8,7,QB,2,3,0.08174976416015615,0.16225317309570297
2025,8,7,QB,3,3,0.0803107878417968,0.24256396093749977
2025,8,7,WR,1,6,0.03973668212890626,0.03973668212890626
2025,8,7,WR,2,6,0.023513600830078144,0.06325028295898441
2025,8,7,WR,3,6,0.022404882568359392,0.0856551655273438
2025,8,7,WR,4,6,0.03576499536132813,0.12142016088867194
2025,8,7,WR,5,6,0.030324469970703132,0.15174463085937506
2025,8,7,WR,6,6,0.04884426757812499,0.20058889843750005
2025,8,8,QB,1,1,0.0,0.0
2025,8,8,RB,1,3,0.01079846191406253,0.01079846191406253
2025,8,8,RB,2,3,0.012598205566406284,0.023396667480468814
2025,8,8,RB,3,3,0.005399230957031265,0.028795898437500078
2025,8,8,WR,1,6,0.014583807861328124,0.014583807861328124
2025,8,8,WR,2,6,0.01826645141601562,0.032850259277343745
2025,8,8,WR,3,6,0.007365287109374993,0.04021554638671874
2025,8,8,WR,4,6,0.018295804687499993,0.05851135107421873
2025,8,8,WR,5,6,0.02197844824218749,0.08048979931640622
2025,8,8,WR,6,6,0.03641548974609375,0.11690528906249997
2025,8,9,QB,1,3,0.030386431396484115,0.030386431396484115
2025,8,9,QB,2,3,0.0462163083496091,0.07660273974609322
2025,8,9,QB,3,3,0.02741901806640612,0.10402175781249934
2025,8,9,RB,1,3,0.03463861596679701,0.03463861596679701
2025,8,9,RB,2,3,0.05388229150390646,0.08852090747070346
2025,8,9,RB,3,3,0.03463861596679701,0.12315952343750047
2025,8,9,WR,1,2,0.0,0.0
2025,8,9,WR,2,2,0.0,0.0
2025,8,10,QB,1,4,0.011254639648437474,0.011254639648437474
2025,8,10,QB,2,4,0.01286244531249997,0.024117084960937445
2025,8,10,QB,3,4,0.019293667968749956,0.0434107529296874
2025,8,10,QB,4,4,0.008039028320312482,0.05144978124999988
2025,8,10,RB,1,3,0.04262801513671876,0.04262801513671876
2025,8,10,RB,2,3,0.05541641967773439,0.09804443481445314
2025,8,10,RB,3,3,0.03836521362304689,0.13640964843750003
2025,8,10,WR,1,4,0.0,0.0
2025,8,10,WR,2,4,0.0,0.0
2025,8,10,WR,3,4,0.0,0.0
2025,8,10,WR,4,4,0.0,0.0
2025,8,11,QB,1,3,0.0,0.0
2025,8,11,QB,2,3,0.0,0.0
2025,8,11,QB,3,3,0.0,0.0
2025,8,11,RB,1,2,0.0,0.0
2025,8,11,RB,2,2,0.0,0.0
2025,8,11,WR,1,3,0.00454119873046871,0.00454119873046871
2025,8,11,WR,2,3,0.00908239746093742,0.013623596191406129
2025,8,11,WR,3,3,0.0071361694335936865,0.020759765624999815
2025,8,11,TE,1,1,0.0,0.0
2025,8,12,RB,1,5,0.019633453369140658,0.019633453369140658
2025,8,12,RB,2,5,0.016828674316406278,0.036462127685546936
2025,8,12,RB,3,5,0.014023895263671898,0.050486022949218834
2025,8,12,RB,4,5,0.019633453369140658,0.07011947631835949
2025,8,12,RB,5,5,0.019633453369140658,0.08975292968750015
2025,8,12,WR,1,2,0.0036053073730469426,0.0036053073730469426
2025,8,12,WR,2,2,0.0031811535644531846,0.006786460937500127
2025,8,12,TE,1,2,0.04303299609375004,0.04303299609375004
2025,8,12,TE,2,2,0.02944362890625003,0.07247662500000007
2025,9,1,QB,1,1,0.0,0.0
2025,9,1,RB,1,4,0.021820236328124853,0.021820236328124853
2025,9,1,RB,2,4,0.024160760742187405,0.04598099707031226
2025,9,1,RB,3,4,0.03911239013671861,0.08509338720703087
2025,9,1,RB,4,4,0.041731870605468666,0.12682525781249954
2025,9,1,WR,1,1,0.0,0.0
2025,9,1,TE,1,2,0.0,0.0
2025,9,1,TE,2,2,0.0,0.0
2025,9,2,RB,1,3,0.0,0.0
2025,9,2,RB,2,3,0.0,0.0
2025,9,2,RB,3,3,0.0,0.0
2025,9,2,WR,1,4,0.0,0.0
2025,9,2,WR,2,4,0.0,0.0
2025,9,2,WR,3,4,0.0,0.0
2025,9,2,WR,4,4,0.0,0.0
2025,9,2,TE,1,1,0.03722184374999982,0.03722184374999982
2025,9,3,QB,1,4,0.0,0.0
2025,9,3,QB,2,4,0.0,0.0
2025,9,3,QB,3,4,0.0,0.0
2025,9,3,QB,4,4,0.0,0.0
2025,9,3,RB,1,6,0.002875445312500058,0.002875445312500058
2025,9,3,RB,2,6,0.0017971533203125362,0.004672598632812594
2025,9,3,RB,3,6,0.001437722656250029,0.006110321289062623
2025,9,3,RB,4,6,0.0017971533203125362,0.007907474609375159
2025,9,3,RB,5,6,0.001437722656250029,0.009345197265625188
2025,9,3,RB,6,6,0.0021565839843750434,0.011501781250000231
2025,9,3,WR,1,1,0.061864257812500156,0.061864257812500156
2025,9,3,TE,1,1,0.00954630468749973,0.00954630468749973
2025,9,4,QB,1,2,0.0,0.0
2025,9,4,QB,2,2,0.0,0.0
2025,9,4,RB,1,5,0.0,0.0
2025,9,4,RB,2,5,0.0,0.0
2025,9,4,RB,3,5,0.0,0.0
2025,9,4,RB,4,5,0.0,0.0
2025,9,4,RB,5,5,0.0,0.0
2025,9,4,WR,1,2,0.015012870361328132,0.015012870361328132
2025,9,4,WR,2,2,0.021941887451171885,0.036954757812500016
2025,9,4,TE,1,2,0.0,0.0
2025,9,4,TE,2,2,0.0,0.0
2025,9,5,RB,1,3,0.0,0.0
2025,9,5,RB,2,3,0.0,0.0
2025,9,5,RB,3,3,0.0,0.0
2025,9,5,WR,1,4,0.0,0.0
2025,9,5,WR,2,4,0.0,0.0
2025,9,5,WR,3,4,0.0,0.0
2025,9,5,WR,4,4,0.0,0.0
2025,9,5,TE,1,2,0.0,0.0
2025,9,5,TE,2,2,0.0,0.0
2025,9,6,QB,1,3,0.0,0.0
2025,9,6,QB,2,3,0.0,0.0
2025,9,6,QB,3,3,0.0,0.0
2025,9,6,RB,1,1,0.0,0.0
2025,9,6,WR,1,5,0.013781352539062493,0.013781352539062493
2025,9,6,WR,2,5,0.024806434570312487,0.03858778710937498
2025,9,6,WR,3,5,0.027562705078124985,0.06615049218749997
2025,9,6,WR,4,5,0.013781352539062493,0.07993184472656245
2025,9,6,WR,5,5,0.008268811523437496,0.08820065624999995
2025,9,7,QB,1,2,0.062239587402343796,0.062239587402343796
2025,9,7,QB,2,2,0.08002232666015631,0.1422619140625001
2025,9,7,WR,1,4,0.0,0.0
2025,9,7,WR,2,4,0.0,0.0
2025,9,7,WR,3,4,0.0,0.0
2025,9,7,WR,4,4,0.0,0.0
2025,9,8,QB,1,1,0.0,0.0
2025,9,8,RB,1,2,0.0,0.0
2025,9,8,RB,2,2,0.0,0.0
2025,9,8,WR,1,6,0.0024344057617187304,0.0024344057617187304
2025,9,8,WR,2,6,0.0028273564453124844,0.005261762207031215
2025,9,8,WR,3,6,0.0015604445800781047,0.0068222067871093195
2025,9,8,WR,4,6,0.0015604445800781047,0.008382651367187424
2025,9,8,WR,5,6,0.00370131762695311,0.012083968994140534
2025,9,8,WR,6,6,0.003308366943359356,0.01539233593749989
2025,9,9,QB,1,3,0.1755048889160155,0.1755048889160155
2025,9,9,QB,2,3,0.1838735886230468,0.3593784775390623
2025,9,9,QB,3,3,0.1254997724609374,0.48487824999999973
2025,9,9,RB,1,2,0.0,0.0
2025,9,9,RB,2,2,0.0,0.0
2025,9,9,WR,1,4,0.0,0.0
2025,9,9,WR,2,4,0.0,0.0
2025,9,9,WR,3,4,0.0,0.0
2025,9,9,WR,4,4,0.0,0.0
2025,9,10,QB,1,4,0.03823548852539062,0.03823548852539062
2025,9,10,QB,2,4,0.03823548852539062,0.07647097705078124
2025,9,10,QB,3,4,0.049159913818359366,0.1256308908691406
2025,9,10,QB,4,4,0.049159913818359366,0.17479080468749997
2025,9,10,RB,1,3,0.04294348632812497,0.04294348632812497
2025,9,10,RB,2,3,0.02576609179687498,0.06870957812499995
2025,9,10,RB,3,3,0.06870957812499995,0.1374191562499999
2025,9,10,WR,1,3,0.0,0.0
2025,9,10,WR,2,3,0.0,0.0
2025,9,10,WR,3,3,0.0,0.0
2025,9,11,QB,1,2,0.0,0.0
2025,9,11,QB,2,2,0.0,0.0
2025,9,11,RB,1,1,0.0,0.0
